pop_cd,year,month,avg_score,avg_rat,new_avg_rat,city,ages,monthly_spend_rat,population,total_avg_score,total_avg_rat,total_num_opencard,total_num_usecard,total_monthly_card_spend,total_monthly_lc,total_monthly_loan,total_monthly_bk_loan,total_monthly_cd_loan,total_monthly_installments_loan,total_monthly_insurance_loan,total_monthly_sbk_loan,total_loan_commitment,total_inst_rep_loanb,total_ls_rep_loanb,total_credit_loan,total_mortgage_loan,total_credit_card_payment,total_credit_card_installments_payment,total_debit_card_payment,total_monthly_spend,date
L153,2016,3,794,3,4,경남,30대,2,539000,427966000,1617000,2193730.0,1142680.0,700700000000,38128860000000,32420850000000,23802240000000,646800000000,2506350000000,1660120000000,506660000000,4322780000000,14844060000000,12273030000000,13367200000000,42473200000000,378917000000,112651000000,209132000000,588049000000,2016-03-01
L153,2016,4,795,3,4,경남,30대,2,538000,427710000,1614000,2195040.0,1145940.0,769340000000,38294840000000,32640460000000,23973280000000,640220000000,2507080000000,1667800000000,521860000000,4330900000000,14827280000000,12508500000000,13450000000000,42674160000000,413722000000,129120000000,226498000000,640220000000,2016-04-01
L153,2016,5,795,3,4,경남,30대,2,539000,428505000,1617000,2193730.0,1148070.0,743820000000,38560060000000,32927510000000,24206490000000,646800000000,2522520000000,1676290000000,544390000000,4344340000000,14935690000000,12661110000000,13620530000000,43076880000000,404250000000,122892000000,216678000000,620928000000,2016-05-01
L153,2016,6,795,3,4,경남,30대,2,540000,429300000,1620000,2197800.0,1150200.0,799200000000,39036600000000,33274800000000,24467400000000,658800000000,2548800000000,1695600000000,556200000000,4374000000000,15071400000000,12830400000000,13829400000000,43399800000000,438480000000,129060000000,231660000000,670140000000,2016-06-01
L153,2016,7,795,3,4,경남,30대,2,541000,430095000,1623000,2191050.0,1152330.0,768220000000,39298240000000,33606920000000,24729110000000,660020000000,2564340000000,1714970000000,584280000000,4387510000000,15137180000000,13075970000000,13990260000000,43766900000000,424144000000,124430000000,219646000000,643790000000,2016-07-01
L153,2016,8,796,3,4,경남,30대,2,542000,431432000,1626000,2195100.0,1154460.0,785900000000,39674400000000,34010500000000,25083760000000,672080000000,2569080000000,1723560000000,601620000000,4401040000000,15338600000000,13251900000000,14064900000000,44346440000000,431432000000,132790000000,221678000000,653110000000,2016-08-01
L153,2016,9,795,3,4,경남,30대,2,542000,430890000,1626000,2200520.0,1154460.0,802160000000,40086320000000,34444100000000,25354760000000,672080000000,2590760000000,1831960000000,617880000000,4411880000000,15631280000000,13381980000000,14194980000000,44752940000000,439562000000,121950000000,240648000000,680210000000,2016-09-01
L153,2016,10,796,3,4,경남,30대,2,543000,432228000,1629000,2204580.0,1156590.0,760200000000,40393770000000,34762860000000,25586160000000,684180000000,2590110000000,1857060000000,619020000000,4430880000000,15681840000000,13623870000000,14340630000000,45221040000000,415395000000,119460000000,225345000000,640740000000,2016-10-01
L153,2016,11,795,3,4,경남,30대,2,543000,431685000,1629000,2199150.0,1156590.0,792780000000,40725000000000,35083230000000,25830510000000,689610000000,2600970000000,1889640000000,635310000000,4436310000000,15833880000000,13786770000000,14574120000000,45514260000000,431685000000,130320000000,230775000000,662460000000,2016-11-01
L153,2016,12,795,3,4,경남,30대,2,544000,432480000,1632000,2208640.0,1158720.0,788800000000,41371200000000,35414400000000,25992320000000,701760000000,2632960000000,1920320000000,652800000000,4422720000000,15857600000000,14095040000000,14709760000000,45891840000000,430304000000,133824000000,224672000000,654976000000,2016-12-01
L153,2017,1,795,3,4,경남,30대,2,543000,431685000,1629000,2188290.0,1151160.0,825360000000,41425470000000,35452470000000,25955400000000,705900000000,2660700000000,1949370000000,662460000000,4425450000000,15790440000000,14199450000000,14921640000000,45861780000000,458835000000,134664000000,231861000000,690696000000,2017-01-01
L153,2017,2,796,3,4,경남,30대,2,534000,425064000,1602000,2205420.0,1164120.0,811680000000,40995180000000,35105160000000,25653360000000,694200000000,2605920000000,1933080000000,736920000000,4346760000000,15496680000000,14247120000000,14738400000000,45486120000000,451230000000,133500000000,226950000000,678180000000,2017-02-01
L153,2017,3,797,3,4,경남,30대,2,534000,425598000,1602000,2205420.0,1158780.0,747600000000,41326260000000,35366820000000,25925700000000,694200000000,2600580000000,1922400000000,747600000000,4373460000000,15688920000000,14300520000000,14818500000000,45827880000000,412248000000,120684000000,214668000000,626916000000,2017-03-01
L153,2017,4,797,3,4,경남,30대,2,533000,424801000,1599000,2206620.0,1161940.0,831480000000,41307500000000,35401860000000,25818520000000,703560000000,2649010000000,1924130000000,746200000000,4375930000000,15760810000000,14263080000000,14833390000000,45923280000000,460512000000,134849000000,236119000000,696631000000,2017-04-01
L153,2017,5,797,3,4,경남,30대,2,533000,424801000,1599000,2195960.0,1161940.0,794170000000,41398110000000,35471150000000,25882480000000,714220000000,2654340000000,1902810000000,751530000000,4365270000000,15931370000000,14167140000000,14913340000000,45976580000000,439192000000,129519000000,225459000000,664651000000,2017-05-01
L153,2017,6,797,3,4,경남,30대,1,533000,424801000,1599000,2201290.0,1161940.0,868790000000,41328820000000,35476480000000,25802530000000,724880000000,2686320000000,1897480000000,767520000000,4381260000000,15958020000000,14113840000000,14955980000000,45992570000000,482365000000,139646000000,246779000000,729144000000,2017-06-01
L153,2017,7,797,3,4,경남,30대,2,534000,425598000,1602000,2194740.0,1164120.0,811680000000,41507820000000,35671200000000,25936380000000,736920000000,2712720000000,1895700000000,763620000000,4416180000000,16105440000000,14113620000000,15005400000000,46281780000000,453366000000,129762000000,228552000000,681918000000,2017-07-01
L153,2017,8,797,3,4,경남,30대,1,535000,426395000,1605000,2198850.0,1166300.0,856000000000,42051000000000,36075050000000,26236400000000,743650000000,2717800000000,1888550000000,775750000000,4472600000000,16210500000000,14354050000000,15199350000000,46496850000000,473475000000,139635000000,242890000000,716365000000,2017-08-01
L153,2017,9,797,3,4,경남,30대,1,536000,427192000,1608000,2208320.0,1168480.0,846880000000,42290400000000,36228240000000,26381920000000,750400000000,2728240000000,1870640000000,782560000000,4550640000000,16326560000000,14305840000000,15334960000000,46369360000000,473288000000,123816000000,249776000000,723064000000,2017-09-01
L153,2017,10,798,3,3,경남,30대,2,537000,428526000,1611000,2212440.0,1170660.0,832350000000,42449850000000,36322680000000,26490210000000,757170000000,2727960000000,1858020000000,784020000000,4602090000000,16448310000000,14230500000000,15379680000000,46402170000000,463968000000,130491000000,237891000000,701859000000,2017-10-01
L153,2017,11,798,3,3,경남,30대,2,537000,428526000,1611000,2207070.0,1170660.0,826980000000,42562620000000,36446190000000,26570760000000,762540000000,2733330000000,1841910000000,800130000000,4623570000000,16475160000000,14300310000000,15497820000000,46418280000000,454302000000,126732000000,245946000000,700248000000,2017-11-01
L153,2017,12,798,3,3,경남,30대,2,536000,427728000,1608000,2202960.0,1168480.0,841520000000,42558400000000,36405120000000,26510560000000,761120000000,2755040000000,1822400000000,804000000000,4636400000000,16465920000000,14257600000000,15436800000000,46235360000000,463104000000,140968000000,237448000000,700552000000,2017-12-01
L163,2016,1,738,4,5,제주,30대,1,81000,59778000,324000,366930.0,191160.0,132840000000,4277610000000,3702510000000,2515860000000,70470000000,400140000000,41310000000,65610000000,731430000000,1182600000000,1662930000000,1812780000000,5003370000000,70713000000,20493000000,41634000000,112347000000,2016-01-01
L163,2016,2,784,4,5,제주,30대,1,88000,68992000,352000,374880.0,181280.0,145200000000,5276480000000,4617360000000,3185600000000,85360000000,437360000000,51040000000,69520000000,902000000000,1387760000000,2174480000000,2137520000000,6321040000000,80080000000,23584000000,41536000000,121616000000,2016-02-01
L163,2016,3,784,4,5,제주,30대,1,88000,68992000,352000,376640.0,180399.99999999997,140800000000,5368880000000,4703600000000,3256000000000,86240000000,442640000000,51040000000,73920000000,919600000000,1423840000000,2207920000000,2153360000000,6473280000000,77968000000,21296000000,41536000000,119504000000,2016-03-01
L163,2016,4,785,3,4,제주,30대,1,88000,69080000,264000,378400.0,181280.0,155760000000,5455120000000,4796880000000,3350160000000,86240000000,445280000000,51040000000,73920000000,930160000000,1452880000000,2262480000000,2153360000000,6637840000000,85888000000,24640000000,45232000000,131120000000,2016-04-01
L163,2016,5,785,3,4,제주,30대,1,89000,69865000,267000,382700.0,184230.0,151300000000,5613230000000,4944840000000,3473670000000,87220000000,451230000000,56070000000,77430000000,946070000000,1515670000000,2329130000000,2209870000000,6824520000000,84906000000,22606000000,43788000000,128694000000,2016-05-01
L163,2016,6,785,3,4,제주,30대,1,89000,69865000,267000,383589.99999999994,184230.0,162870000000,5727150000000,5066770000000,3567120000000,88110000000,458350000000,58740000000,79210000000,963870000000,1560170000000,2384310000000,2253480000000,7007860000000,91492000000,24030000000,47348000000,138840000000,2016-06-01
L163,2016,7,786,3,4,제주,30대,1,89000,69954000,267000,382700.0,184230.0,155750000000,5826830000000,5168230000000,3633870000000,88110000000,459240000000,59630000000,82770000000,967430000000,1613570000000,2428810000000,2274840000000,7167170000000,87042000000,23585000000,45123000000,132165000000,2016-07-01
L163,2016,8,787,3,4,제주,30대,1,90000,70830000,270000,387000.0,187200.0,164700000000,5995800000000,5337000000000,3760200000000,90000000000,465300000000,59400000000,87300000000,976500000000,1674900000000,2524500000000,2328300000000,7399800000000,92340000000,25200000000,47160000000,139500000000,2016-08-01
L163,2016,9,787,3,4,제주,30대,1,90000,70830000,270000,387899.99999999994,187200.0,162900000000,6107400000000,5447700000000,3850200000000,91800000000,468000000000,65700000000,91800000000,986400000000,1732500000000,2565000000000,2366100000000,7552800000000,91530000000,22860000000,48510000000,140040000000,2016-09-01
L163,2016,10,787,3,4,제주,30대,1,90000,70830000,270000,388800.0,187200.0,156600000000,6209100000000,5524200000000,3921300000000,92700000000,469800000000,68400000000,92700000000,986400000000,1747800000000,2625300000000,2388600000000,7639200000000,87120000000,22860000000,46620000000,133740000000,2016-10-01
L163,2016,11,787,3,4,제주,30대,1,90000,70830000,270000,388800.0,187200.0,162900000000,6320700000000,5632200000000,4014900000000,96300000000,477000000000,69300000000,95400000000,983700000000,1790100000000,2690100000000,2418300000000,7833600000000,92160000000,24120000000,46620000000,138780000000,2016-11-01
L163,2016,12,787,3,4,제주,30대,1,90000,70830000,270000,388800.0,187200.0,162900000000,6392700000000,5701500000000,4056300000000,98100000000,485100000000,72000000000,100800000000,992700000000,1843200000000,2695500000000,2467800000000,7944300000000,91170000000,25020000000,46710000000,137880000000,2016-12-01
L163,2017,1,788,3,4,제주,30대,1,90000,70920000,270000,386100.0,187200.0,173700000000,6502500000000,5808600000000,4139100000000,99900000000,495000000000,78300000000,107100000000,1002600000000,1905300000000,2731500000000,2505600000000,8160300000000,99900000000,26010000000,47790000000,147690000000,2017-01-01
L163,2017,2,788,3,4,제주,30대,1,90000,70920000,270000,392400.0,189900.0,170100000000,6549300000000,5863500000000,4160700000000,99000000000,496800000000,78300000000,123300000000,991800000000,1944900000000,2757600000000,2474100000000,8278200000000,97110000000,26010000000,46980000000,144090000000,2017-02-01
L163,2017,3,788,3,4,제주,30대,1,90000,70920000,270000,392400.0,189900.0,158400000000,6629400000000,5936400000000,4243500000000,99900000000,495000000000,79200000000,126000000000,997200000000,1971900000000,2796300000000,2469600000000,8401500000000,90090000000,23580000000,44730000000,134820000000,2017-03-01
L163,2017,4,788,3,4,제주,30대,1,90000,70920000,270000,393300.0,190800.0,174600000000,6710400000000,6010200000000,4293000000000,102600000000,497700000000,81900000000,132300000000,997200000000,2017800000000,2821500000000,2475000000000,8540100000000,99090000000,26550000000,48960000000,148050000000,2017-04-01
L163,2017,5,789,3,4,제주,30대,1,90000,71010000,270000,392400.0,190800.0,166500000000,6777000000000,6075000000000,4342500000000,102600000000,498600000000,81900000000,135000000000,993600000000,2060100000000,2849400000000,2476800000000,8693100000000,93690000000,24930000000,47880000000,141570000000,2017-05-01
L163,2017,6,789,3,4,제주,30대,1,90000,71010000,270000,392400.0,190800.0,179100000000,6786900000000,6081300000000,4336200000000,104400000000,504900000000,81900000000,139500000000,990000000000,2079000000000,2838600000000,2484000000000,8713800000000,100260000000,26640000000,52200000000,152460000000,2017-06-01
L163,2017,7,789,3,4,제주,30대,1,91000,71799000,273000,395849.99999999994,192920.0,169260000000,6971510000000,6226220000000,4448990000000,104650000000,515970000000,84630000000,136500000000,1002820000000,2143960000000,2903810000000,2530710000000,8893430000000,94367000000,25389000000,49504000000,143871000000,2017-07-01
L163,2017,8,789,3,4,제주,30대,1,91000,71799000,273000,395849.99999999994,192920.0,179270000000,7027020000000,6272630000000,4478110000000,105560000000,518700000000,85540000000,139230000000,1011010000000,2166710000000,2919280000000,2545270000000,8887970000000,101465000000,26026000000,51779000000,153244000000,2017-08-01
L163,2017,9,789,3,4,제주,30대,1,91000,71799000,273000,395849.99999999994,192920.0,176540000000,7060690000000,6298110000000,4511780000000,106470000000,518700000000,86450000000,143780000000,1010100000000,2194010000000,2917460000000,2545270000000,8875230000000,100100000000,23478000000,52962000000,153062000000,2017-09-01
L163,2017,10,789,3,4,제주,30대,1,91000,71799000,273000,395849.99999999994,192920.0,174720000000,7070700000000,6305390000000,4535440000000,105560000000,515060000000,87360000000,142870000000,1012830000000,2207660000000,2909270000000,2551640000000,8875230000000,99008000000,25207000000,50505000000,149513000000,2017-10-01
L163,2017,11,790,3,4,제주,30대,1,92000,72680000,276000,400199.99999999994,195960.0,176640000000,7209120000000,6428040000000,4616560000000,108560000000,524400000000,90160000000,153640000000,1036840000000,2269640000000,2943080000000,2605440000000,9035320000000,97612000000,25024000000,54004000000,151616000000,2017-11-01
