pop_cd,year,month,avg_score,avg_rat,new_avg_rat,city,ages,monthly_spend_rat,population,num_opencard,num_usecard,monthly_card_spend,monthly_lc,monthly_loan,monthly_bk_loan,monthly_cd_loan,monthly_installments_loan,monthly_insurance_loan,monthly_sbk_loan,loan_commitment,inst_rep_loanb,ls_rep_loanb,credit_loan,mortgage_loan,credit_card_payment,credit_card_installments_payment,debit_card_payment,monthly_spend,date
L163,2017,6,789,3,4,제주,30대,1,90000,4.36,2.12,1990000,75410000,67570000,48180000,1160000,5610000,910000,1550000,11000000,23100000,31540000,27600000,96820000,1114000,296000,580000,1694000,2017-06-01
L163,2017,7,789,3,4,제주,30대,1,91000,4.35,2.12,1860000,76610000,68420000,48890000,1150000,5670000,930000,1500000,11020000,23560000,31910000,27810000,97730000,1037000,279000,544000,1581000,2017-07-01
L163,2017,8,789,3,4,제주,30대,1,91000,4.35,2.12,1970000,77220000,68930000,49210000,1160000,5700000,940000,1530000,11110000,23810000,32080000,27970000,97670000,1115000,286000,569000,1684000,2017-08-01
L163,2017,9,789,3,4,제주,30대,1,91000,4.35,2.12,1940000,77590000,69210000,49580000,1170000,5700000,950000,1580000,11100000,24110000,32060000,27970000,97530000,1100000,258000,582000,1682000,2017-09-01
L163,2017,10,789,3,4,제주,30대,1,91000,4.35,2.12,1920000,77700000,69290000,49840000,1160000,5660000,960000,1570000,11130000,24260000,31970000,28040000,97530000,1088000,277000,555000,1643000,2017-10-01
L163,2017,11,790,3,4,제주,30대,1,92000,4.35,2.13,1920000,78360000,69870000,50180000,1180000,5700000,980000,1670000,11270000,24670000,31990000,28320000,98210000,1061000,272000,587000,1648000,2017-11-01
L163,2017,12,790,3,4,제주,30대,1,92000,4.36,2.13,1960000,78720000,70120000,50260000,1190000,5690000,1030000,1690000,11180000,25140000,31860000,28400000,98520000,1100000,301000,559000,1659000,2017-12-01
L014,2016,1,769,3,5,서울,40대,1,1895000,4.45,2.68,2020000,100950000,86830000,73790000,1630000,3010000,3420000,860000,15350000,42050000,27110000,35780000,117710000,1222000,319000,479000,1701000,2016-01-01
L014,2016,2,805,3,3,서울,40대,1,1948000,3.83,2.11,1820000,103530000,88870000,75310000,1670000,2990000,3530000,880000,15170000,42880000,28460000,35280000,121880000,1074000,302000,444000,1518000,2016-02-01
L014,2016,3,805,3,3,서울,40대,1,1953000,3.84,2.11,1710000,103920000,89150000,75450000,1670000,3000000,3540000,940000,15190000,43040000,28570000,35360000,122320000,1014000,263000,433000,1447000,2016-03-01
L014,2016,4,806,3,3,서울,40대,1,1947000,3.84,2.12,1850000,104440000,89510000,75760000,1660000,3010000,3530000,960000,15180000,43130000,28840000,35520000,122630000,1101000,288000,461000,1562000,2016-04-01
L014,2016,5,806,3,3,서울,40대,1,1945000,3.83,2.12,1780000,105150000,90020000,76180000,1680000,3030000,3530000,980000,15200000,43330000,29120000,35680000,123250000,1066000,277000,437000,1503000,2016-05-01
L014,2016,6,807,3,3,서울,40대,1,1943000,3.84,2.13,1930000,106100000,90750000,76720000,1690000,3070000,3550000,1010000,15250000,43770000,29340000,35940000,124000000,1164000,294000,472000,1636000,2016-06-01
L014,2016,7,807,3,3,서울,40대,1,1942000,3.83,2.13,1870000,106680000,91370000,77150000,1700000,3070000,3570000,1050000,15280000,44180000,29520000,36100000,124950000,1133000,283000,454000,1587000,2016-07-01
L014,2016,8,808,3,3,서울,40대,1,1941000,3.84,2.13,1990000,107410000,92160000,77820000,1720000,3090000,3590000,1090000,15310000,44810000,29630000,36310000,125920000,1209000,321000,460000,1669000,2016-08-01
L014,2016,9,808,3,3,서울,40대,1,1941000,3.84,2.14,2010000,108420000,93050000,78410000,1740000,3120000,3700000,1120000,15300000,45550000,29760000,36510000,126900000,1226000,297000,487000,1713000,2016-09-01
L014,2016,10,809,3,3,서울,40대,1,1939000,3.84,2.14,1880000,109060000,93580000,78790000,1750000,3130000,3730000,1130000,15340000,45900000,29900000,36550000,127380000,1135000,289000,456000,1591000,2016-10-01
L014,2016,11,809,3,3,서울,40대,1,1938000,3.84,2.15,1960000,110180000,94620000,79590000,1770000,3140000,3780000,1160000,15370000,46560000,30230000,36710000,128710000,1174000,311000,475000,1649000,2016-11-01
L014,2016,12,810,3,3,서울,40대,1,1939000,3.84,2.15,1930000,110900000,95190000,79980000,1790000,3170000,3860000,1170000,15390000,46960000,30360000,36860000,129390000,1156000,309000,465000,1621000,2016-12-01
L014,2017,1,810,3,3,서울,40대,1,1940000,3.84,2.15,2040000,111460000,95630000,80180000,1790000,3210000,3910000,1190000,15470000,47130000,30540000,36940000,130130000,1250000,318000,472000,1722000,2017-01-01
L014,2017,2,812,3,3,서울,40대,1,1882000,3.91,2.2,2000000,111320000,95370000,79790000,1820000,3220000,3940000,1300000,15430000,47030000,30420000,36910000,130070000,1231000,318000,451000,1682000,2017-02-01
L014,2017,3,813,3,2,서울,40대,1,1879000,3.92,2.2,1880000,111560000,95460000,79850000,1830000,3250000,3930000,1320000,15390000,47210000,30350000,37030000,130220000,1159000,290000,431000,1590000,2017-03-01
L014,2017,4,813,3,2,서울,40대,1,1874000,3.92,2.21,2050000,112010000,95820000,80050000,1840000,3300000,3930000,1320000,15420000,47330000,30550000,37140000,130820000,1260000,312000,478000,1738000,2017-04-01
L014,2017,5,814,3,2,서울,40대,1,1872000,3.92,2.21,1970000,112560000,96270000,80460000,1840000,3330000,3920000,1330000,15420000,47640000,30690000,37310000,131260000,1218000,304000,448000,1666000,2017-05-01
L014,2017,6,814,3,2,서울,40대,1,1870000,3.93,2.22,2150000,113060000,96720000,80780000,1860000,3400000,3910000,1350000,15450000,47880000,30860000,37470000,131820000,1332000,325000,493000,1825000,2017-06-01
L014,2017,7,814,3,2,서울,40대,1,1869000,3.92,2.22,2040000,113800000,97470000,81440000,1860000,3420000,3880000,1330000,15470000,48310000,31170000,37730000,132720000,1271000,308000,461000,1732000,2017-07-01
L014,2017,8,814,3,2,서울,40대,1,1872000,3.93,2.23,2200000,114790000,98370000,82280000,1870000,3430000,3870000,1340000,15680000,48640000,31510000,38350000,132840000,1367000,350000,483000,1850000,2017-08-01
L014,2017,9,815,3,2,서울,40대,1,1869000,3.94,2.24,2150000,115430000,98980000,82850000,1880000,3450000,3830000,1360000,15850000,48820000,31760000,38830000,132900000,1352000,309000,489000,1841000,2017-09-01
L014,2017,10,815,3,2,서울,40대,1,1868000,3.94,2.24,2120000,115890000,99420000,83220000,1890000,3440000,3820000,1380000,15990000,48870000,32020000,39190000,133120000,1325000,328000,467000,1792000,2017-10-01
L014,2017,11,815,3,2,서울,40대,1,1867000,3.94,2.25,2090000,116250000,99810000,83540000,1910000,3480000,3810000,1410000,16030000,48770000,32440000,39520000,133260000,1282000,314000,494000,1776000,2017-11-01
L014,2017,12,816,3,2,서울,40대,1,1866000,3.95,2.25,2110000,116950000,100210000,83910000,1910000,3510000,3810000,1430000,16120000,48660000,32860000,39750000,133390000,1294000,343000,473000,1767000,2017-12-01
L024,2016,1,736,4,5,인천,40대,1,497000,4.32,2.62,1740000,86040000,73290000,58320000,1590000,4160000,3770000,890000,8360000,43150000,19490000,25590000,91930000,952000,305000,483000,1435000,2016-01-01
L024,2016,2,775,4,5,인천,40대,2,545000,3.81,2.12,1610000,87830000,74740000,59500000,1610000,4110000,3800000,870000,8430000,43810000,20200000,25360000,93800000,850000,301000,459000,1309000,2016-02-01
L024,2016,3,775,4,5,인천,40대,2,545000,3.82,2.12,1510000,88290000,74750000,59370000,1620000,4120000,3840000,920000,8440000,43600000,20400000,25380000,93870000,802000,259000,449000,1251000,2016-03-01
L024,2016,4,776,4,5,인천,40대,1,544000,3.83,2.13,1650000,88560000,75000000,59570000,1620000,4130000,3870000,960000,8440000,43730000,20530000,25490000,94000000,878000,286000,486000,1364000,2016-04-01
L024,2016,5,776,4,5,인천,40대,2,544000,3.83,2.13,1600000,89540000,75430000,59800000,1640000,4180000,3880000,980000,8450000,43840000,20810000,25670000,94460000,858000,280000,462000,1320000,2016-05-01
L024,2016,6,777,4,5,인천,40대,1,544000,3.83,2.13,1720000,90210000,75970000,60160000,1660000,4230000,3900000,1020000,8450000,44150000,21010000,25980000,94880000,930000,290000,500000,1430000,2016-06-01
L024,2016,7,777,4,5,인천,40대,1,543000,3.82,2.14,1670000,90750000,76590000,60530000,1670000,4260000,3910000,1060000,8460000,44610000,21150000,26270000,95630000,911000,281000,478000,1389000,2016-07-01
L024,2016,8,779,4,5,인천,40대,1,543000,3.83,2.14,1740000,91370000,77210000,60920000,1690000,4310000,3900000,1100000,8460000,45090000,21280000,26520000,96360000,945000,317000,478000,1423000,2016-08-01
L024,2016,9,778,4,5,인천,40대,1,543000,3.84,2.15,1770000,92160000,78000000,61400000,1710000,4340000,4040000,1140000,8450000,45590000,21550000,26840000,97110000,972000,290000,508000,1480000,2016-09-01
L024,2016,10,779,4,5,인천,40대,1,543000,3.84,2.15,1650000,92970000,78590000,61790000,1720000,4360000,4130000,1160000,8450000,45860000,21870000,26950000,97760000,903000,275000,472000,1375000,2016-10-01
L024,2016,11,779,4,5,인천,40대,1,543000,3.84,2.16,1750000,93720000,79220000,62120000,1740000,4410000,4180000,1180000,8440000,46030000,22320000,27160000,98500000,946000,312000,492000,1438000,2016-11-01
L024,2016,12,780,4,5,인천,40대,1,544000,3.85,2.16,1720000,94140000,79700000,62340000,1770000,4470000,4270000,1210000,8460000,46130000,22660000,27240000,99200000,933000,310000,477000,1410000,2016-12-01
L024,2017,1,781,4,5,인천,40대,1,544000,3.85,2.17,1810000,94340000,79890000,62300000,1780000,4520000,4350000,1230000,8490000,46070000,22880000,27300000,99450000,1007000,309000,494000,1501000,2017-01-01
L024,2017,2,782,4,5,인천,40대,1,542000,3.91,2.21,1800000,95310000,80660000,62650000,1800000,4540000,4400000,1370000,8550000,46360000,23280000,27590000,100500000,1006000,320000,474000,1480000,2017-02-01
L024,2017,3,782,4,5,인천,40대,1,541000,3.91,2.21,1670000,95800000,81060000,62870000,1820000,4550000,4440000,1390000,8550000,46350000,23670000,27720000,101010000,929000,284000,457000,1386000,2017-03-01
L024,2017,4,782,4,5,인천,40대,1,539000,3.92,2.22,1850000,96020000,81260000,62900000,1820000,4630000,4450000,1390000,8540000,46390000,23860000,27840000,101340000,1032000,310000,508000,1540000,2017-04-01
L024,2017,5,783,4,5,인천,40대,1,538000,3.92,2.22,1760000,96310000,81680000,63230000,1830000,4660000,4470000,1400000,8520000,46420000,24260000,27990000,101860000,987000,304000,469000,1456000,2017-05-01
L024,2017,6,783,4,5,인천,40대,1,538000,3.93,2.23,1920000,96620000,81880000,63410000,1840000,4700000,4470000,1440000,8490000,46380000,24530000,28070000,102070000,1072000,323000,525000,1597000,2017-06-01
L024,2017,7,783,3,5,인천,40대,1,538000,3.93,2.23,1840000,97020000,82230000,63680000,1850000,4730000,4450000,1440000,8540000,46560000,24640000,28250000,102440000,1043000,302000,495000,1538000,2017-07-01
L024,2017,8,784,3,5,인천,40대,1,540000,3.94,2.24,1960000,97710000,82980000,64280000,1870000,4770000,4440000,1460000,8640000,46920000,24920000,28660000,102790000,1109000,343000,508000,1617000,2017-08-01
L024,2017,9,784,3,5,인천,40대,1,540000,3.96,2.25,1890000,97940000,83240000,64440000,1880000,4830000,4430000,1480000,8740000,47010000,24970000,29020000,102690000,1081000,300000,509000,1590000,2017-09-01
L024,2017,10,785,3,4,인천,40대,1,540000,3.96,2.26,1870000,98710000,83680000,64780000,1880000,4830000,4440000,1510000,8810000,47110000,25240000,29210000,103010000,1069000,305000,496000,1565000,2017-10-01
L024,2017,11,785,3,4,인천,40대,1,541000,3.96,2.27,1890000,99040000,84060000,65000000,1910000,4890000,4440000,1570000,8830000,47240000,25420000,29620000,103160000,1050000,316000,524000,1574000,2017-11-01
L024,2017,12,785,3,4,인천,40대,1,541000,3.97,2.27,1920000,99500000,84270000,65170000,1920000,4920000,4470000,1570000,8840000,47580000,25280000,29970000,103010000,1070000,342000,508000,1578000,2017-12-01
L034,2016,1,763,4,5,대전,40대,1,271000,4.28,2.66,1850000,84970000,71900000,54660000,1430000,3790000,2900000,670000,12960000,30630000,26300000,28480000,88800000,1065000,317000,468000,1533000,2016-01-01
L034,2016,2,806,3,3,대전,40대,1,281000,3.89,2.25,1760000,86870000,73680000,55660000,1440000,3740000,2850000,690000,13440000,29990000,28250000,28830000,90640000,994000,319000,447000,1441000,2016-02-01
L034,2016,3,806,3,3,대전,40대,1,282000,3.9,2.25,1650000,87150000,73900000,55720000,1460000,3750000,2880000,720000,13480000,29990000,28410000,28910000,91020000,936000,280000,434000,1370000,2016-03-01
L034,2016,4,807,3,3,대전,40대,1,281000,3.92,2.26,1780000,87350000,73990000,55720000,1460000,3760000,2900000,750000,13460000,30050000,28450000,28880000,91270000,1008000,304000,468000,1476000,2016-04-01
L034,2016,5,807,3,3,대전,40대,1,281000,3.91,2.27,1710000,87600000,74320000,55880000,1480000,3790000,2900000,760000,13490000,30070000,28740000,28980000,91730000,976000,291000,443000,1419000,2016-05-01
L034,2016,6,808,3,3,대전,40대,1,281000,3.92,2.27,1840000,87980000,74930000,56250000,1500000,3840000,2910000,780000,13530000,30330000,29010000,29280000,92500000,1061000,303000,476000,1537000,2016-06-01
L034,2016,7,808,3,3,대전,40대,1,281000,3.91,2.28,1780000,88490000,75460000,56530000,1510000,3870000,2920000,830000,13560000,30490000,29340000,29420000,93190000,1038000,290000,452000,1490000,2016-07-01
L034,2016,8,809,3,3,대전,40대,1,281000,3.92,2.28,1880000,88880000,75850000,56750000,1530000,3880000,2930000,830000,13600000,30820000,29350000,29550000,93680000,1087000,322000,471000,1558000,2016-08-01
L034,2016,9,809,3,3,대전,40대,1,281000,3.93,2.29,1900000,89350000,76330000,56890000,1560000,3900000,3050000,860000,13630000,31280000,29320000,29670000,94200000,1106000,300000,494000,1600000,2016-09-01
L034,2016,10,809,3,3,대전,40대,1,281000,3.93,2.29,1770000,89520000,76570000,57050000,1560000,3880000,3060000,890000,13640000,31380000,29430000,29710000,94630000,1024000,288000,458000,1482000,2016-10-01
L034,2016,11,810,3,3,대전,40대,1,281000,3.93,2.29,1860000,89940000,77240000,57400000,1590000,3920000,3110000,930000,13690000,31610000,29790000,29920000,95660000,1069000,320000,471000,1540000,2016-11-01
L034,2016,12,810,3,3,대전,40대,1,281000,3.94,2.3,1850000,90350000,77630000,57500000,1620000,3980000,3140000,970000,13670000,31670000,30110000,30030000,96210000,1064000,326000,460000,1524000,2016-12-01
L034,2017,1,811,3,3,대전,40대,1,281000,3.94,2.31,1960000,90650000,77890000,57520000,1640000,4020000,3190000,980000,13750000,31630000,30340000,30070000,96750000,1155000,329000,476000,1631000,2017-01-01
L034,2017,2,811,3,3,대전,40대,1,276000,3.97,2.32,1940000,90200000,77370000,56680000,1660000,4050000,3260000,1100000,13720000,31480000,29970000,29910000,96240000,1145000,333000,462000,1607000,2017-02-01
L034,2017,3,811,3,3,대전,40대,1,275000,3.98,2.33,1810000,90350000,77470000,56650000,1670000,4050000,3320000,1130000,13750000,31620000,29880000,29990000,96370000,1064000,302000,444000,1508000,2017-03-01
L034,2017,4,811,3,3,대전,40대,1,274000,3.99,2.34,1970000,90720000,77600000,56610000,1700000,4140000,3320000,1140000,13750000,31890000,29740000,30150000,96480000,1162000,322000,486000,1648000,2017-04-01
L034,2017,5,811,3,3,대전,40대,1,274000,4.0,2.34,1870000,90880000,77490000,56350000,1710000,4170000,3290000,1180000,13770000,32480000,29000000,30630000,96140000,1108000,311000,451000,1559000,2017-05-01
L034,2017,6,811,3,3,대전,40대,1,273000,4.01,2.35,2050000,91020000,77540000,56280000,1740000,4210000,3300000,1170000,13780000,32910000,28600000,31100000,96020000,1215000,332000,503000,1718000,2017-06-01
L034,2017,7,811,3,3,대전,40대,1,273000,4.01,2.36,1930000,91650000,77950000,56590000,1750000,4220000,3310000,1170000,13810000,33470000,28440000,31510000,96280000,1147000,310000,473000,1620000,2017-07-01
L034,2017,8,811,3,3,대전,40대,1,273000,4.01,2.37,2040000,91780000,78130000,56650000,1780000,4240000,3290000,1180000,13840000,33620000,28400000,31610000,96070000,1208000,342000,490000,1698000,2017-08-01
L034,2017,9,811,3,3,대전,40대,1,272000,4.03,2.38,2000000,91850000,78210000,56610000,1790000,4240000,3310000,1180000,13920000,33630000,28370000,31450000,95950000,1202000,308000,490000,1692000,2017-09-01
L034,2017,10,812,3,3,대전,40대,1,272000,4.03,2.38,1980000,92150000,78460000,56800000,1780000,4240000,3280000,1180000,13970000,33630000,28580000,31490000,96210000,1187000,317000,476000,1663000,2017-10-01
L034,2017,11,812,3,3,대전,40대,1,272000,4.04,2.39,1970000,92270000,78530000,56830000,1810000,4290000,3290000,1220000,14000000,33790000,28430000,31650000,96070000,1157000,316000,497000,1654000,2017-11-01
L034,2017,12,812,3,3,대전,40대,1,271000,4.05,2.39,2010000,92450000,78800000,56950000,1830000,4320000,3310000,1250000,14000000,34010000,28460000,31860000,96360000,1185000,352000,473000,1658000,2017-12-01
L044,2016,1,764,4,5,대구,40대,1,418000,4.25,2.68,1730000,91530000,79210000,58870000,1420000,3930000,4590000,590000,11350000,35410000,30310000,25800000,105060000,1003000,329000,398000,1401000,2016-01-01
L044,2016,2,806,3,3,대구,40대,2,453000,3.76,2.2,1580000,93470000,81180000,59930000,1400000,3920000,4620000,590000,11930000,34800000,32350000,26080000,107470000,890000,320000,370000,1260000,2016-02-01
L044,2016,3,808,3,3,대구,40대,2,452000,3.78,2.21,1500000,91300000,79530000,59050000,1350000,3760000,4460000,610000,13360000,33100000,31040000,25970000,108310000,856000,277000,367000,1223000,2016-03-01
L044,2016,4,808,3,3,대구,40대,2,450000,3.78,2.22,1620000,91940000,80140000,59410000,1360000,3770000,4530000,630000,13400000,33500000,31210000,26120000,109240000,922000,304000,394000,1316000,2016-04-01
L044,2016,5,808,3,3,대구,40대,2,449000,3.79,2.22,1550000,92780000,80820000,59810000,1380000,3830000,4560000,650000,13390000,33990000,31370000,26300000,110120000,886000,295000,369000,1255000,2016-05-01
L044,2016,6,809,3,3,대구,40대,1,449000,3.79,2.23,1670000,93710000,81770000,60430000,1400000,3860000,4630000,680000,13450000,34480000,31710000,26640000,111310000,972000,302000,396000,1368000,2016-06-01
L044,2016,7,809,3,3,대구,40대,2,448000,3.79,2.24,1620000,94190000,82340000,60590000,1430000,3890000,4720000,750000,13450000,35120000,31620000,26690000,112210000,944000,293000,383000,1327000,2016-07-01
L044,2016,8,810,3,3,대구,40대,1,448000,3.79,2.24,1690000,94950000,82700000,60810000,1450000,3910000,4760000,790000,13380000,35730000,31410000,26800000,112530000,977000,327000,386000,1363000,2016-08-01
L044,2016,9,810,3,3,대구,40대,1,448000,3.81,2.25,1710000,95480000,83160000,60960000,1480000,3930000,4890000,820000,13410000,36410000,31160000,27000000,112910000,999000,292000,419000,1418000,2016-09-01
L044,2016,10,810,3,3,대구,40대,2,448000,3.81,2.25,1600000,96080000,83730000,61420000,1490000,3930000,4920000,820000,13410000,36690000,31440000,26950000,113760000,928000,289000,383000,1311000,2016-10-01
