avg_score,num_usecard,monthly_card_spend,monthly_bk_loan,monthly_cd_loan,monthly_installments_loan,monthly_insurance_loan,monthly_sbk_loan,loan_commitment,inst_rep_loanb,ls_rep_loanb,credit_loan,mortgage_loan,credit_card_installments_payment,monthly_spend,cluster,city,ages,sex,avg_rat,monthly_loan,credit_card_payment,debit_card_payment
803,2.37,1540000,49980000,1480000,4280000,3550000,1270000,7580000,33340000,23230000,25130000,89320000,255000,1285000,1,부산,30대,,3,66300000,865000,420000
803,2.38,1620000,50770000,1490000,4280000,3630000,1300000,7650000,33870000,23660000,25510000,90620000,286000,1334000,1,부산,30대,,3,67330000,907000,427000
803,2.37,1620000,51050000,1500000,4340000,3820000,1350000,7670000,34060000,24130000,25740000,91540000,293000,1327000,1,부산,30대,,3,68020000,906000,421000
804,2.37,1680000,51080000,1510000,4360000,3980000,1370000,7750000,34140000,24390000,25900000,92140000,289000,1391000,1,부산,30대,,3,68430000,959000,432000
805,2.41,1650000,51500000,1520000,4390000,4080000,1550000,7810000,34310000,25180000,26250000,93420000,288000,1362000,1,부산,30대,,3,69450000,940000,422000
805,2.41,1540000,51960000,1530000,4380000,4100000,1580000,7830000,34600000,25230000,26580000,93820000,265000,1275000,1,부산,30대,,3,69810000,872000,403000
806,2.42,1710000,52330000,1530000,4520000,4120000,1560000,7880000,34810000,25520000,26830000,94700000,294000,1416000,1,부산,30대,,3,70350000,966000,450000
806,2.42,1640000,52890000,1540000,4540000,4110000,1560000,7940000,35110000,25780000,27130000,95410000,284000,1356000,1,부산,30대,,3,70970000,938000,418000
806,2.42,1790000,53180000,1560000,4570000,4060000,1580000,7950000,35130000,26120000,27300000,95880000,306000,1484000,1,부산,30대,,3,71340000,1012000,472000
806,2.42,1680000,53780000,1570000,4580000,4040000,1560000,8000000,35230000,26590000,27680000,96380000,285000,1395000,1,부산,30대,,3,71980000,957000,438000
806,2.43,1770000,54230000,1570000,4580000,4000000,1590000,8120000,35300000,26760000,28230000,95790000,305000,1465000,1,부산,30대,,3,72340000,1012000,453000
806,2.43,1730000,54670000,1580000,4570000,4020000,1600000,8330000,35130000,27230000,28720000,95750000,275000,1455000,1,부산,30대,,3,72850000,994000,461000
807,2.43,1700000,54350000,1590000,4560000,4000000,1650000,8460000,36280000,25710000,28850000,95240000,288000,1412000,1,부산,30대,,3,72600000,978000,434000
807,2.43,1710000,54840000,1620000,4590000,3970000,1670000,8500000,36380000,26100000,28970000,95700000,284000,1426000,1,부산,30대,,3,73140000,967000,459000
807,2.43,1750000,55160000,1620000,4600000,3980000,1670000,8550000,36440000,26310000,28960000,95970000,311000,1439000,1,부산,30대,,3,73460000,988000,451000
761,2.54,1520000,44350000,1060000,4490000,4160000,840000,8270000,30900000,23140000,25120000,82060000,242000,1278000,1,울산,30대,,4,63920000,833000,445000
803,2.22,1470000,47930000,1150000,4530000,4780000,800000,8820000,33410000,25260000,26070000,88310000,238000,1232000,5,울산,30대,,3,69230000,806000,426000
804,2.22,1390000,47630000,1160000,4520000,4850000,870000,8830000,33260000,25170000,26120000,87970000,212000,1178000,5,울산,30대,,3,68990000,767000,411000
804,2.23,1500000,47890000,1160000,4540000,4930000,890000,8870000,33180000,25640000,26240000,88620000,238000,1262000,5,울산,30대,,3,69440000,823000,439000
804,2.23,1460000,48460000,1180000,4570000,4960000,920000,8920000,33920000,25620000,26640000,89180000,230000,1230000,5,울산,30대,,3,70210000,815000,415000
804,2.24,1570000,48810000,1190000,4620000,5040000,960000,8970000,34400000,25790000,26780000,89910000,239000,1331000,5,울산,30대,,3,70950000,875000,456000
804,2.23,1510000,49390000,1210000,4640000,5070000,1010000,9000000,34660000,26290000,26930000,91260000,231000,1279000,5,울산,30대,,3,71760000,858000,421000
805,2.24,1540000,49870000,1240000,4650000,5070000,1030000,9030000,34750000,26720000,27080000,91870000,243000,1297000,5,울산,30대,,3,72330000,861000,436000
804,2.24,1560000,50440000,1250000,4690000,5330000,1080000,9070000,35380000,26950000,27350000,92810000,224000,1336000,5,울산,30대,,3,73240000,874000,462000
804,2.23,1480000,51300000,1260000,4650000,5370000,1090000,9050000,35400000,27760000,27540000,93480000,222000,1258000,5,울산,30대,,3,74060000,825000,433000
804,2.23,1540000,51640000,1280000,4670000,5450000,1120000,9080000,35680000,28040000,27720000,94200000,240000,1300000,5,울산,30대,,3,74670000,859000,441000
805,2.23,1550000,51450000,1290000,4740000,5560000,1140000,9140000,35580000,28230000,27850000,94630000,245000,1305000,5,울산,30대,,3,74830000,866000,439000
805,2.23,1650000,51510000,1300000,4820000,5680000,1150000,9200000,35560000,28630000,28040000,95250000,247000,1403000,5,울산,30대,,3,75260000,948000,455000
806,2.26,1610000,51740000,1300000,4820000,5790000,1310000,9200000,35780000,28890000,28230000,95980000,248000,1362000,5,울산,30대,,3,75730000,911000,451000
806,2.26,1480000,52280000,1320000,4850000,5800000,1330000,9200000,36220000,28990000,28610000,96660000,227000,1253000,5,울산,30대,,3,76290000,835000,418000
806,2.27,1630000,52280000,1330000,4950000,5760000,1340000,9160000,36540000,28890000,28600000,96680000,251000,1379000,5,울산,30대,,3,76440000,916000,463000
806,2.27,1560000,52630000,1350000,4950000,5720000,1370000,9140000,36630000,29230000,28600000,97430000,239000,1321000,5,울산,30대,,3,76860000,883000,438000
805,2.27,1700000,52900000,1360000,5010000,5710000,1380000,9130000,36830000,29400000,28620000,98060000,256000,1444000,5,울산,30대,,3,77240000,964000,480000
805,2.27,1580000,53580000,1370000,5020000,5700000,1380000,9180000,36120000,30830000,28830000,98880000,238000,1342000,5,울산,30대,,3,78020000,898000,444000
806,2.27,1680000,54310000,1390000,5000000,5680000,1390000,9280000,35950000,31590000,28900000,99110000,263000,1417000,5,울산,30대,,3,78710000,948000,469000
806,2.27,1650000,54270000,1390000,4990000,5640000,1410000,9430000,36040000,31300000,29430000,98460000,232000,1418000,5,울산,30대,,3,78650000,941000,477000
806,2.27,1620000,54270000,1410000,4980000,5590000,1610000,9730000,36490000,30650000,30260000,98440000,248000,1372000,5,울산,30대,,3,78770000,917000,455000
806,2.28,1630000,54620000,1420000,4990000,5580000,1640000,9560000,36940000,30750000,30990000,98550000,244000,1386000,5,울산,30대,,3,79150000,916000,470000
806,2.27,1640000,54590000,1430000,4980000,5650000,1440000,9650000,37440000,30140000,31140000,98590000,262000,1378000,5,울산,30대,,3,79130000,923000,455000
757,2.56,1580000,44480000,1130000,4080000,2450000,990000,7600000,28530000,19300000,26360000,73020000,236000,1344000,1,경기,30대,,4,57110000,902000,442000
802,2.17,1500000,50220000,1260000,4060000,2900000,970000,8580000,32130000,20810000,28130000,80870000,227000,1273000,1,경기,30대,,3,63370000,868000,405000
802,2.17,1430000,50450000,1260000,4090000,2900000,1040000,8570000,32050000,21330000,28340000,81340000,201000,1229000,1,경기,30대,,3,63790000,829000,400000
803,2.17,1580000,51020000,1250000,4090000,2880000,1060000,8560000,31960000,22040000,28530000,81640000,232000,1348000,1,경기,30대,,3,64380000,914000,434000
803,2.17,1530000,51530000,1260000,4110000,2870000,1100000,8570000,32060000,22570000,28680000,82340000,223000,1307000,1,경기,30대,,3,65030000,892000,415000
803,2.18,1640000,52200000,1270000,4160000,2870000,1120000,8620000,32330000,23060000,29010000,83140000,236000,1404000,1,경기,30대,,3,65860000,961000,443000
803,2.17,1580000,52720000,1280000,4170000,2880000,1180000,8630000,32660000,23420000,29250000,84000000,227000,1353000,1,경기,30대,,3,66560000,937000,416000
804,2.18,1620000,53460000,1300000,4200000,2870000,1190000,8660000,33150000,23780000,29560000,85040000,242000,1378000,1,경기,30대,,3,67450000,952000,426000
804,2.18,1650000,54230000,1300000,4220000,2940000,1220000,8690000,33750000,24220000,29880000,86250000,229000,1421000,1,경기,30대,,3,68500000,972000,449000
804,2.18,1570000,54680000,1310000,4210000,2960000,1220000,8720000,33810000,24730000,30030000,86850000,218000,1352000,1,경기,30대,,3,69100000,919000,433000
804,2.18,1660000,55360000,1330000,4240000,2990000,1250000,8730000,34220000,25250000,30370000,88030000,242000,1418000,1,경기,30대,,3,70060000,972000,446000
805,2.18,1620000,55700000,1340000,4280000,3060000,1280000,8730000,34470000,25620000,30610000,88810000,247000,1373000,1,경기,30대,,3,70680000,947000,426000
805,2.17,1700000,55820000,1340000,4330000,3110000,1310000,8770000,34480000,25980000,30710000,89400000,243000,1457000,1,경기,30대,,3,71070000,1013000,444000
806,2.23,1680000,55980000,1350000,4330000,3130000,1470000,8750000,34390000,26520000,30800000,90030000,242000,1438000,1,경기,30대,,3,71500000,998000,440000
806,2.22,1560000,56290000,1350000,4320000,3130000,1480000,8740000,34560000,26750000,30950000,90630000,224000,1336000,1,경기,30대,,3,71890000,929000,407000
807,2.23,1740000,56460000,1360000,4390000,3120000,1490000,8740000,34520000,27100000,31200000,91100000,248000,1492000,1,경기,30대,,3,72200000,1031000,461000
807,2.23,1670000,56860000,1360000,4400000,3090000,1500000,8720000,34520000,27700000,31380000,91770000,243000,1427000,1,경기,30대,,3,72770000,991000,436000
807,2.23,1810000,57000000,1380000,4450000,3060000,1520000,8720000,34460000,28060000,31630000,92080000,261000,1549000,1,경기,30대,,3,73070000,1070000,479000
807,2.23,1700000,57570000,1380000,4490000,3060000,1510000,8760000,34650000,28550000,31970000,92740000,242000,1458000,1,경기,30대,,3,73800000,1015000,443000
807,2.23,1780000,58390000,1380000,4490000,3020000,1520000,8960000,34900000,28980000,32600000,92990000,261000,1519000,1,경기,30대,,3,74660000,1055000,464000
808,2.23,1750000,58840000,1380000,4490000,2990000,1530000,9150000,35210000,29060000,33360000,92950000,238000,1512000,1,경기,30대,,3,75230000,1049000,463000
808,2.23,1750000,59440000,1380000,4470000,2960000,1560000,9250000,35520000,29300000,33840000,93460000,247000,1503000,1,경기,30대,,3,75870000,1050000,453000
808,2.24,1740000,59960000,1390000,4490000,2960000,1600000,9280000,35850000,29620000,34260000,93970000,241000,1499000,1,경기,30대,,3,76550000,1022000,477000
808,2.24,1770000,60350000,1390000,4510000,2980000,1610000,9340000,36110000,29800000,34610000,94450000,271000,1499000,1,경기,30대,,3,77040000,1042000,457000
743,2.41,1470000,27980000,930000,5140000,1390000,800000,8460000,17090000,13770000,22830000,49480000,239000,1231000,1,강원,30대,,4,40890000,759000,472000
786,2.12,1450000,30400000,1050000,5200000,1660000,820000,9110000,18510000,15110000,23780000,54530000,240000,1210000,1,강원,30대,,3,44490000,754000,456000
787,2.12,1380000,30380000,1060000,5230000,1680000,870000,9110000,18500000,15240000,23970000,54510000,217000,1163000,1,강원,30대,,3,44630000,717000,446000
787,2.13,1530000,30570000,1060000,5260000,1700000,900000,9110000,18410000,15580000,24060000,54860000,251000,1279000,1,강원,30대,,3,44880000,800000,479000
787,2.13,1470000,30870000,1060000,5290000,1710000,920000,9090000,18560000,15880000,24200000,55240000,235000,1235000,1,강원,30대,,3,45310000,773000,462000
788,2.13,1580000,31080000,1070000,5370000,1720000,940000,9090000,18700000,16140000,24470000,55650000,249000,1331000,1,강원,30대,,3,45740000,837000,494000
788,2.13,1520000,31350000,1080000,5370000,1730000,990000,9050000,18760000,16440000,24700000,55800000,240000,1280000,1,강원,30대,,3,46050000,812000,468000
789,2.14,1550000,31760000,1090000,5390000,1740000,1030000,9050000,18970000,16790000,24930000,56440000,249000,1301000,1,강원,30대,,3,46600000,820000,481000
789,2.14,1560000,32110000,1100000,5410000,1860000,1070000,9060000,19270000,17090000,25180000,57040000,233000,1327000,1,강원,30대,,3,47230000,826000,501000
790,2.14,1510000,32310000,1100000,5440000,1870000,1100000,9100000,19300000,17460000,25310000,57620000,230000,1280000,1,강원,30대,,3,47670000,795000,485000
790,2.14,1580000,32680000,1120000,5450000,1910000,1160000,9110000,19730000,17550000,25710000,58140000,251000,1329000,1,강원,30대,,3,48210000,832000,497000
790,2.14,1570000,33100000,1140000,5500000,1920000,1200000,9220000,20080000,17680000,26260000,58870000,265000,1305000,1,강원,30대,,3,48820000,825000,480000
790,2.14,1640000,33280000,1150000,5560000,2010000,1270000,9280000,20370000,17820000,26390000,59360000,261000,1379000,1,강원,30대,,3,49310000,878000,501000
791,2.19,1610000,33120000,1150000,5530000,2000000,1440000,9250000,20320000,18100000,26320000,59540000,253000,1357000,1,강원,30대,,3,49500000,866000,491000
791,2.18,1510000,33620000,1150000,5490000,2000000,1430000,9230000,20310000,18570000,26420000,60190000,238000,1272000,1,강원,30대,,3,49920000,813000,459000
792,2.19,1690000,33550000,1150000,5540000,1970000,1460000,9180000,20140000,18990000,26500000,60330000,265000,1425000,1,강원,30대,,3,50100000,908000,517000
792,2.19,1610000,33660000,1170000,5550000,1960000,1500000,9100000,20190000,19280000,26630000,60540000,254000,1356000,1,강원,30대,,3,50380000,863000,493000
792,2.2,1730000,33880000,1170000,5560000,2000000,1540000,9160000,20300000,19530000,26930000,60780000,271000,1459000,1,강원,30대,,3,50770000,925000,534000
792,2.2,1630000,34450000,1170000,5580000,1990000,1550000,9160000,20480000,20070000,27190000,60960000,250000,1380000,1,강원,30대,,3,51480000,878000,502000
793,2.2,1690000,34810000,1180000,5610000,1960000,1600000,9220000,20700000,20260000,27380000,61200000,266000,1424000,1,강원,30대,,3,51950000,907000,517000
793,2.2,1670000,35070000,1180000,5610000,1940000,1620000,9270000,20720000,20630000,27670000,61400000,241000,1429000,1,강원,30대,,3,52390000,908000,521000
793,2.21,1670000,35350000,1180000,5590000,1930000,1630000,9370000,20770000,20870000,27870000,61690000,251000,1419000,1,강원,30대,,3,52760000,907000,512000
793,2.21,1660000,35710000,1200000,5620000,1990000,1690000,9420000,20950000,21100000,28320000,62030000,247000,1413000,1,강원,30대,,3,53240000,882000,531000
794,2.21,1690000,36400000,1210000,5650000,2000000,1690000,9480000,21260000,21520000,28780000,62920000,285000,1405000,1,강원,30대,,3,54030000,900000,505000
750,2.41,1430000,33020000,940000,4580000,2960000,880000,8700000,22340000,17520000,22990000,62400000,217000,1213000,1,충북,30대,,4,50040000,759000,454000
792,2.03,1360000,35190000,1030000,4740000,3480000,900000,9070000,24140000,18870000,23680000,67030000,214000,1146000,1,충북,30대,,3,53690000,729000,417000
792,2.03,1300000,35280000,1030000,4780000,3430000,970000,9130000,24250000,18860000,23770000,67160000,190000,1110000,1,충북,30대,,3,53860000,698000,412000
793,2.04,1430000,35750000,1040000,4800000,3400000,1000000,9150000,24320000,19310000,23830000,67720000,219000,1211000,1,충북,30대,,3,54410000,764000,447000
792,2.04,1380000,35670000,1060000,4830000,3390000,1020000,9140000,24340000,19470000,23960000,67630000,207000,1173000,1,충북,30대,,3,54590000,747000,426000
792,2.04,1500000,36360000,1070000,4890000,3410000,1030000,9150000,24460000,20270000,24140000,68810000,218000,1282000,1,충북,30대,,3,55540000,821000,461000
793,2.04,1440000,36260000,1060000,4890000,3430000,1080000,9160000,24730000,20120000,24320000,68970000,211000,1229000,1,충북,30대,,3,55660000,796000,433000
794,2.04,1480000,36520000,1090000,4930000,3400000,1110000,9170000,24980000,20240000,24540000,69420000,224000,1256000,1,충북,30대,,3,56060000,811000,445000
794,2.04,1490000,36740000,1090000,4980000,3540000,1150000,9170000,25330000,20470000,24740000,70200000,213000,1277000,1,충북,30대,,3,56650000,816000,461000
794,2.04,1430000,36580000,1110000,4950000,3550000,1180000,9180000,25090000,20660000,24700000,70190000,203000,1227000,1,충북,30대,,3,56610000,780000,447000
794,2.04,1500000,36830000,1120000,4960000,3580000,1220000,9180000,25360000,20770000,24830000,70640000,225000,1275000,1,충북,30대,,3,56980000,822000,453000
794,2.03,1480000,36860000,1140000,4980000,3590000,1260000,9200000,25340000,20910000,24990000,70830000,232000,1248000,1,충북,30대,,3,57140000,804000,444000
794,2.03,1540000,36560000,1140000,4990000,3600000,1310000,9170000,25240000,20970000,25090000,70610000,228000,1312000,1,충북,30대,,3,57060000,851000,461000
795,2.1,1530000,37090000,1150000,4960000,3630000,1490000,9240000,24940000,21820000,25570000,71300000,220000,1310000,1,충북,30대,,3,57660000,854000,456000
796,2.09,1430000,37030000,1160000,4970000,3600000,1500000,9180000,25050000,21700000,25730000,71220000,208000,1222000,1,충북,30대,,3,57590000,792000,430000
795,2.1,1590000,37050000,1180000,5070000,3600000,1590000,9190000,25020000,21990000,25980000,71630000,234000,1356000,1,충북,30대,,3,57850000,875000,481000
796,2.1,1530000,37050000,1200000,5110000,3570000,1610000,9160000,25170000,22070000,26190000,71800000,222000,1308000,1,충북,30대,,3,58070000,852000,456000
796,2.1,1650000,37200000,1210000,5160000,3550000,1630000,9150000,25150000,22380000,26330000,72220000,242000,1408000,1,충북,30대,,3,58340000,910000,498000
796,2.1,1540000,37680000,1220000,5170000,3540000,1630000,9290000,25360000,22640000,26470000,72900000,222000,1318000,1,충북,30대,,3,58950000,859000,459000
