cluster,avg_score,monthly_loan,monthly_bk_loan,monthly_cd_loan,monthly_installments_loan,monthly_insurance_loan,monthly_sbk_loan,credit_loan,mortgage_loan,inst_rep_loanb,ls_rep_loanb
5,776,75000000,59570000,1620000,4130000,3870000,960000,25490000,94000000,43730000,20530000
5,776,75430000,59800000,1640000,4180000,3880000,980000,25670000,94460000,43840000,20810000
5,777,75970000,60160000,1660000,4230000,3900000,1020000,25980000,94880000,44150000,21010000
5,777,76590000,60530000,1670000,4260000,3910000,1060000,26270000,95630000,44610000,21150000
5,779,77210000,60920000,1690000,4310000,3900000,1100000,26520000,96360000,45090000,21280000
5,778,78000000,61400000,1710000,4340000,4040000,1140000,26840000,97110000,45590000,21550000
5,779,78590000,61790000,1720000,4360000,4130000,1160000,26950000,97760000,45860000,21870000
5,779,79220000,62120000,1740000,4410000,4180000,1180000,27160000,98500000,46030000,22320000
5,780,79700000,62340000,1770000,4470000,4270000,1210000,27240000,99200000,46130000,22660000
5,781,79890000,62300000,1780000,4520000,4350000,1230000,27300000,99450000,46070000,22880000
5,782,80660000,62650000,1800000,4540000,4400000,1370000,27590000,100500000,46360000,23280000
5,782,81060000,62870000,1820000,4550000,4440000,1390000,27720000,101010000,46350000,23670000
5,782,81260000,62900000,1820000,4630000,4450000,1390000,27840000,101340000,46390000,23860000
5,783,81680000,63230000,1830000,4660000,4470000,1400000,27990000,101860000,46420000,24260000
5,783,81880000,63410000,1840000,4700000,4470000,1440000,28070000,102070000,46380000,24530000
5,783,82230000,63680000,1850000,4730000,4450000,1440000,28250000,102440000,46560000,24640000
5,784,82980000,64280000,1870000,4770000,4440000,1460000,28660000,102790000,46920000,24920000
5,784,83240000,64440000,1880000,4830000,4430000,1480000,29020000,102690000,47010000,24970000
5,785,83680000,64780000,1880000,4830000,4440000,1510000,29210000,103010000,47110000,25240000
5,785,84060000,65000000,1910000,4890000,4440000,1570000,29620000,103160000,47240000,25420000
5,785,84270000,65170000,1920000,4920000,4470000,1570000,29970000,103010000,47580000,25280000
1,763,71900000,54660000,1430000,3790000,2900000,670000,28480000,88800000,30630000,26300000
1,806,73680000,55660000,1440000,3740000,2850000,690000,28830000,90640000,29990000,28250000
1,806,73900000,55720000,1460000,3750000,2880000,720000,28910000,91020000,29990000,28410000
1,807,73990000,55720000,1460000,3760000,2900000,750000,28880000,91270000,30050000,28450000
1,807,74320000,55880000,1480000,3790000,2900000,760000,28980000,91730000,30070000,28740000
1,808,74930000,56250000,1500000,3840000,2910000,780000,29280000,92500000,30330000,29010000
1,808,75460000,56530000,1510000,3870000,2920000,830000,29420000,93190000,30490000,29340000
1,809,75850000,56750000,1530000,3880000,2930000,830000,29550000,93680000,30820000,29350000
1,809,76330000,56890000,1560000,3900000,3050000,860000,29670000,94200000,31280000,29320000
1,809,76570000,57050000,1560000,3880000,3060000,890000,29710000,94630000,31380000,29430000
1,810,77240000,57400000,1590000,3920000,3110000,930000,29920000,95660000,31610000,29790000
1,810,77630000,57500000,1620000,3980000,3140000,970000,30030000,96210000,31670000,30110000
1,811,77890000,57520000,1640000,4020000,3190000,980000,30070000,96750000,31630000,30340000
1,811,77370000,56680000,1660000,4050000,3260000,1100000,29910000,96240000,31480000,29970000
1,811,77470000,56650000,1670000,4050000,3320000,1130000,29990000,96370000,31620000,29880000
1,811,77600000,56610000,1700000,4140000,3320000,1140000,30150000,96480000,31890000,29740000
1,811,77490000,56350000,1710000,4170000,3290000,1180000,30630000,96140000,32480000,29000000
1,811,77540000,56280000,1740000,4210000,3300000,1170000,31100000,96020000,32910000,28600000
1,811,77950000,56590000,1750000,4220000,3310000,1170000,31510000,96280000,33470000,28440000
1,811,78130000,56650000,1780000,4240000,3290000,1180000,31610000,96070000,33620000,28400000
1,811,78210000,56610000,1790000,4240000,3310000,1180000,31450000,95950000,33630000,28370000
1,812,78460000,56800000,1780000,4240000,3280000,1180000,31490000,96210000,33630000,28580000
1,812,78530000,56830000,1810000,4290000,3290000,1220000,31650000,96070000,33790000,28430000
1,812,78800000,56950000,1830000,4320000,3310000,1250000,31860000,96360000,34010000,28460000
5,764,79210000,58870000,1420000,3930000,4590000,590000,25800000,105060000,35410000,30310000
5,806,81180000,59930000,1400000,3920000,4620000,590000,26080000,107470000,34800000,32350000
5,808,79530000,59050000,1350000,3760000,4460000,610000,25970000,108310000,33100000,31040000
5,808,80140000,59410000,1360000,3770000,4530000,630000,26120000,109240000,33500000,31210000
5,808,80820000,59810000,1380000,3830000,4560000,650000,26300000,110120000,33990000,31370000
5,809,81770000,60430000,1400000,3860000,4630000,680000,26640000,111310000,34480000,31710000
5,809,82340000,60590000,1430000,3890000,4720000,750000,26690000,112210000,35120000,31620000
5,810,82700000,60810000,1450000,3910000,4760000,790000,26800000,112530000,35730000,31410000
5,810,83160000,60960000,1480000,3930000,4890000,820000,27000000,112910000,36410000,31160000
5,810,83730000,61420000,1490000,3930000,4920000,820000,26950000,113760000,36690000,31440000
5,810,84330000,61670000,1520000,3950000,4990000,830000,27090000,114450000,37080000,31570000
5,810,84670000,61690000,1550000,4010000,5120000,860000,27200000,115070000,37490000,31460000
5,811,85190000,61790000,1570000,4060000,5220000,870000,27200000,115860000,37780000,31690000
5,812,85590000,61790000,1600000,4080000,5320000,970000,27180000,116690000,37950000,31890000
5,812,85750000,61830000,1620000,4090000,5410000,980000,27270000,117010000,38150000,31850000
5,812,86020000,61940000,1650000,4150000,5430000,980000,27520000,117490000,38410000,31860000
5,812,86500000,62130000,1660000,4190000,5430000,990000,27650000,118080000,38670000,32060000
5,812,86590000,62170000,1690000,4250000,5420000,1010000,27680000,118220000,38860000,31980000
5,812,86890000,62300000,1700000,4250000,5420000,1020000,27760000,118670000,39080000,32080000
5,812,87030000,62330000,1720000,4300000,5420000,1030000,28060000,118220000,39390000,31850000
5,812,87290000,62380000,1740000,4340000,5450000,1040000,28500000,118100000,39850000,31510000
5,813,87630000,62600000,1730000,4360000,5480000,1050000,28710000,118370000,39940000,31690000
5,813,87870000,62540000,1770000,4410000,5580000,1080000,28990000,118430000,40550000,31270000
5,813,88150000,62640000,1780000,4420000,5680000,1090000,29130000,118610000,40900000,31190000
3,755,70260000,50220000,1360000,4010000,2130000,640000,27700000,85940000,26520000,27490000
3,800,71080000,51150000,1320000,3860000,2120000,640000,28530000,86620000,25600000,29620000
3,800,71270000,51140000,1330000,3870000,2130000,680000,28590000,86910000,25720000,29670000
3,801,71860000,51520000,1320000,3880000,2140000,700000,28840000,87560000,26120000,29800000
3,801,72630000,51980000,1330000,3900000,2170000,720000,29190000,88680000,26620000,30050000
3,801,73440000,52470000,1350000,3950000,2200000,750000,29570000,89530000,27100000,30300000
3,802,74010000,52730000,1360000,3960000,2240000,790000,29700000,90320000,27460000,30510000
3,803,74710000,53120000,1370000,4000000,2260000,810000,29960000,91240000,27830000,30790000
3,803,75240000,53290000,1390000,4050000,2410000,820000,30090000,91840000,28370000,30800000
3,803,75600000,53410000,1390000,4050000,2450000,820000,30140000,91970000,28610000,30900000
3,803,76200000,53670000,1420000,4090000,2490000,860000,30370000,92800000,29120000,30950000
3,803,76510000,53580000,1450000,4150000,2560000,890000,30490000,93380000,29230000,31070000
3,804,76820000,53650000,1460000,4230000,2580000,900000,30460000,93820000,29340000,31260000
3,805,77210000,53530000,1490000,4230000,2610000,1010000,30400000,94580000,29440000,31380000
3,805,77330000,53540000,1500000,4260000,2650000,1000000,30550000,94740000,29750000,31080000
3,805,77560000,53550000,1530000,4310000,2640000,990000,30710000,95170000,30020000,30980000
3,805,77800000,53740000,1550000,4340000,2630000,980000,30950000,95510000,30390000,30840000
3,805,77940000,53690000,1570000,4400000,2640000,980000,31080000,95670000,30750000,30610000
3,805,78280000,53850000,1590000,4420000,2640000,980000,31280000,95910000,31140000,30490000
3,805,78320000,53990000,1610000,4450000,2650000,990000,31650000,95280000,31490000,30130000
3,806,78850000,54400000,1620000,4500000,2650000,1010000,32030000,95370000,31850000,30200000
3,806,79230000,54620000,1620000,4530000,2640000,1020000,32360000,95620000,32230000,30150000
3,806,79830000,55290000,1650000,4560000,2650000,1060000,32220000,95900000,32760000,30260000
3,806,80640000,55920000,1670000,4610000,2630000,1090000,32340000,96760000,32990000,30720000
5,751,73940000,55810000,1700000,4140000,4150000,800000,25700000,98910000,35980000,26240000
5,792,74690000,56040000,1700000,4070000,4190000,810000,25920000,99910000,35330000,27410000
5,792,74870000,56110000,1710000,4090000,4220000,860000,26000000,100180000,35380000,27520000
5,793,75370000,56490000,1700000,4130000,4270000,890000,26130000,100880000,35660000,27730000
5,793,76290000,57200000,1720000,4200000,4290000,920000,26370000,101860000,36110000,28130000
5,793,77180000,57700000,1740000,4240000,4360000,960000,26710000,102690000,36570000,28430000
5,794,77950000,58180000,1740000,4260000,4450000,990000,26830000,103630000,36990000,28720000
5,795,78710000,58720000,1750000,4280000,4510000,1020000,26950000,104550000,37440000,28990000
5,794,79540000,59160000,1770000,4310000,4710000,1050000,27160000,105350000,37950000,29270000
5,795,80180000,59570000,1780000,4310000,4810000,1070000,27180000,106290000,38330000,29500000
5,795,81290000,60320000,1800000,4340000,4950000,1080000,27460000,107700000,39090000,29800000
5,795,82070000,60650000,1830000,4390000,5170000,1100000,27660000,108730000,39570000,30050000
5,796,82680000,60850000,1830000,4460000,5340000,1120000,27830000,109480000,39970000,30200000
5,797,84020000,61550000,1840000,4460000,5470000,1270000,28180000,111350000,40450000,31050000
5,797,84400000,61900000,1860000,4480000,5550000,1290000,28390000,111860000,40800000,31060000
5,798,85030000,62230000,1870000,4620000,5550000,1310000,28560000,112710000,41190000,31230000
5,798,85650000,62700000,1900000,4640000,5560000,1320000,28720000,113480000,41580000,31440000
5,798,86240000,63000000,1920000,4680000,5580000,1350000,28940000,114170000,41780000,31770000
5,798,86930000,63600000,1930000,4700000,5600000,1350000,29260000,114920000,42110000,32140000
5,798,87480000,64060000,1960000,4730000,5600000,1390000,29740000,114890000,42140000,32560000
5,798,87980000,64400000,1990000,4760000,5630000,1420000,30180000,115020000,42110000,32960000
5,799,87550000,63830000,2000000,4790000,5660000,1450000,30350000,114680000,43570000,30920000
5,799,88060000,64220000,2030000,4840000,5670000,1490000,30500000,115120000,43810000,31150000
5,799,88500000,64550000,2040000,4870000,5700000,1500000,30530000,115510000,44100000,31230000
5,758,78160000,53370000,1370000,4710000,5370000,730000,27410000,98620000,34170000,29060000
5,803,79740000,54040000,1350000,4650000,5270000,720000,27820000,100670000,32990000,30910000
5,803,80100000,54270000,1360000,4660000,5320000,760000,27930000,101190000,33300000,30900000
5,803,80630000,54650000,1360000,4670000,5400000,790000,28050000,101940000,33530000,31200000
5,803,81520000,55210000,1380000,4690000,5520000,810000,28300000,102880000,34210000,31370000
5,803,82190000,55510000,1410000,4740000,5630000,830000,28590000,103490000,34690000,31530000
5,803,83080000,56020000,1420000,4810000,5760000,870000,28830000,104750000,35080000,31970000
5,804,83610000,56280000,1450000,4840000,5830000,900000,28920000,105290000,35390000,32180000
5,803,84430000,56680000,1470000,4910000,6130000,930000,29130000,106290000,36020000,32360000
5,803,85190000,57350000,1480000,4890000,6190000,920000,29140000,107120000,36210000,32980000
5,803,85740000,57470000,1500000,4950000,6310000,970000,29310000,107650000,36580000,33070000
5,803,85920000,57340000,1530000,5050000,6410000,980000,29470000,107960000,36720000,33110000
5,804,86300000,57440000,1530000,5100000,6540000,990000,29570000,108630000,36930000,33230000
5,804,87390000,58170000,1550000,5070000,6640000,1160000,29860000,110150000,37360000,33800000
5,804,87730000,58250000,1560000,5120000,6700000,1190000,29970000,110590000,37600000,33930000
5,804,88140000,58440000,1590000,5260000,6770000,1180000,30210000,110820000,38160000,33790000
5,804,88630000,58740000,1610000,5290000,6770000,1190000,30280000,111450000,38410000,34050000
5,803,89260000,59110000,1640000,5420000,6760000,1230000,30430000,112290000,38880000,34200000
5,803,90090000,59840000,1670000,5430000,6810000,1210000,30610000,113300000,38720000,35160000
5,803,90750000,60360000,1690000,5450000,6840000,1230000,30670000,113790000,38710000,35770000
5,803,90840000,60340000,1710000,5480000,6850000,1270000,30990000,113320000,38910000,35620000
5,803,90950000,60300000,1720000,5450000,6840000,1430000,31430000,113410000,39450000,35010000
5,803,91720000,60760000,1750000,5500000,6900000,1480000,32140000,114090000,40020000,35390000
5,802,92030000,60930000,1770000,5540000,6980000,1360000,32340000,114370000,40660000,35010000
5,754,80020000,64410000,1530000,4140000,4190000,890000,29670000,101230000,42700000,23770000
5,794,82850000,67010000,1540000,4100000,4300000,880000,30090000,104740000,43620000,25130000
5,794,83110000,67100000,1550000,4130000,4310000,930000,30170000,105090000,43640000,25380000
5,795,83520000,67400000,1550000,4150000,4320000,970000,30230000,105430000,43640000,25790000
5,795,84050000,67770000,1560000,4180000,4300000,1010000,30360000,105990000,43760000,26180000
5,795,84660000,68200000,1580000,4230000,4330000,1030000,30600000,106520000,44000000,26510000
5,796,85290000,68620000,1590000,4250000,4330000,1090000,30840000,107220000,44290000,26820000
5,797,86020000,69190000,1600000,4280000,4330000,1110000,31050000,108010000,44720000,27100000
5,797,86730000,69570000,1620000,4310000,4470000,1140000,31260000,108660000,45170000,27350000
5,797,87270000,69950000,1630000,4320000,4510000,1150000,31360000,109270000,45270000,27750000
5,798,88070000,70420000,1650000,4350000,4550000,1200000,31610000,110180000,45620000,28140000
5,798,88610000,70610000,1680000,4410000,4650000,1220000,31790000,110830000,45820000,28440000
5,799,89040000,70750000,1680000,4460000,4720000,1250000,31890000,111500000,45910000,28720000
5,800,89570000,70920000,1700000,4470000,4760000,1390000,31990000,112260000,46070000,29090000
5,800,89860000,71120000,1720000,4480000,4760000,1400000,32090000,112660000,46160000,29290000
5,801,90090000,71190000,1730000,4550000,4740000,1390000,32190000,113070000,46170000,29530000
5,801,90530000,71450000,1740000,4590000,4730000,1400000,32330000,113570000,46240000,29910000
5,801,90840000,71520000,1760000,4670000,4720000,1420000,32530000,113880000,46290000,30160000
5,801,91460000,72000000,1770000,4700000,4730000,1400000,32730000,114480000,46570000,30470000
5,802,92180000,72630000,1780000,4730000,4690000,1410000,33190000,114810000,46830000,30800000
5,802,92440000,72800000,1790000,4760000,4690000,1430000,33730000,114590000,47050000,30740000
5,803,92940000,73160000,1790000,4770000,4670000,1490000,34110000,114930000,47320000,30880000
5,803,93420000,73420000,1820000,4820000,4670000,1550000,34480000,115320000,47610000,31040000
5,803,93830000,73710000,1830000,4860000,4700000,1550000,34790000,115630000,47860000,31160000
1,737,56700000,38760000,1200000,5180000,2190000,640000,26850000,69530000,20610000,20900000
1,779,57880000,39580000,1190000,5090000,2130000,600000,27040000,71150000,19890000,22140000
